table_name,field_name,ordinal_mosaic,data_type_mosaic,size_text_mosaic,full_type_mosaic,max_length_mosaic,numeric_precision_mosaic,numeric_scale_mosaic,is_nullable_mosaic,raw_duplicate_row_count_mosaic,has_duplicate_rows_in_source_mosaic,has_within_source_type_conflict_mosaic,has_within_source_size_conflict_mosaic,has_within_source_nullable_conflict_mosaic,has_within_source_ordinal_conflict_mosaic,present_mosaic,ordinal_systemc,data_type_systemc,size_text_systemc,full_type_systemc,max_length_systemc,numeric_precision_systemc,numeric_scale_systemc,is_nullable_systemc,raw_duplicate_row_count_systemc,has_duplicate_rows_in_source_systemc,has_within_source_type_conflict_systemc,has_within_source_size_conflict_systemc,has_within_source_nullable_conflict_systemc,has_within_source_ordinal_conflict_systemc,present_systemc,ordinal_eclipse,data_type_eclipse,size_text_eclipse,full_type_eclipse,max_length_eclipse,numeric_precision_eclipse,numeric_scale_eclipse,is_nullable_eclipse,raw_duplicate_row_count_eclipse,has_duplicate_rows_in_source_eclipse,has_within_source_type_conflict_eclipse,has_within_source_size_conflict_eclipse,has_within_source_nullable_conflict_eclipse,has_within_source_ordinal_conflict_eclipse,present_eclipse,present_in_sources,present_in_all_3,same_field_presence_all_3,same_data_type_where_present,same_size_text_where_present,same_full_type_where_present,same_nullable_where_present,same_ordinal_where_present
ssd_permanence,perm_adm_decision_date,3,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,4,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,4,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_adopted_by_carer_flag,18,varchar,1,varchar(1),1.0,,,,1.0,False,False,False,False,False,True,15,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,15,char,1.0,char(1),1.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_adopter_legal_status,22,varchar,100,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,12,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,12,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_adopter_sex,21,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,11,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,11,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_adoption_worker_id,20,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,23,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,23,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_cla_id,19,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,3,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_decision_reversed_date,9,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,19,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,19,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_decision_reversed_reason,15,varchar,100,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,20,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,20,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_ffa_cp_decision_date,4,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,8,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,8,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_matched_date,7,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,10,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,10,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_number_of_adopters,23,varchar,3,varchar(3),3.0,,,,1.0,False,False,False,False,False,True,13,int,,int,,,,,2.0,True,False,False,False,False,True,13,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_part_of_sibling_group,11,varchar,1,varchar(1),1.0,,,,1.0,False,False,False,False,False,True,5,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,5,char,1.0,char(1),1.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_permanence_order_date,16,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,21,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,21,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_permanence_order_type,17,varchar,100,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,22,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,22,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_person_id,2,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,2,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,2,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_permanence,perm_placed_ffa_cp_date,8,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,17,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,17,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_placed_for_adoption_date,6,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,14,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,14,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_placed_foster_carer_date,10,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,16,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,16,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_placement_order_date,5,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,9,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,9,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_placement_provider_urn,14,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,18,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,18,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_permanence,perm_siblings_placed_apart,13,int,,int,,,,,1.0,False,False,False,False,False,True,7,int,,int,,,,,2.0,True,False,False,False,False,True,7,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_siblings_placed_together,12,int,,int,,,,,1.0,False,False,False,False,False,True,6,int,,int,,,,,2.0,True,False,False,False,False,True,6,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_permanence,perm_table_id,1,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,1,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,1,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_person,pers_death_date,14,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,14,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,14,timestamp,,timestamp,,,,,3.0,True,True,False,False,False,True,3,True,True,False,True,False,True,True
ssd_person,pers_dob,8,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,9,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,9,timestamp,,timestamp,,,,,3.0,True,True,False,False,False,True,3,True,True,False,True,False,True,False
ssd_person,pers_ethnicity,7,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,8,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,8,varchar,48.0,varchar(48),48.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_expected_dob,13,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,13,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,13,timestamp,,timestamp,,,,,3.0,True,True,False,False,False,True,3,True,True,False,True,False,True,True
ssd_person,pers_forename,3,varchar,100,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,4,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,4,varchar,100.0,varchar(100),100.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_gender,6,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,7,nvarchar,10,nvarchar(10),10,,,,2.0,True,False,False,False,False,True,7,varchar,10.0,varchar(10),10.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_is_mother,15,varchar,1,varchar(1),1.0,,,,1.0,False,False,False,False,False,True,15,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,15,char,1.0,char(1),1.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,True
ssd_person,pers_legacy_id,2,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,1,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,1,varchar,48.0,varchar(48),48.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_nationality,16,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,16,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,16,varchar,48.0,varchar(48),48.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,True
ssd_person,pers_person_id,1,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,2,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,2,varchar,48.0,varchar(48),48.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_send_flag,12,varchar,1,varchar(1),1.0,,,,1.0,False,False,False,False,False,True,12,nchar,5,nchar(5),5,,,,2.0,True,False,False,False,False,True,12,char,5.0,char(5),5.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,True
ssd_person,pers_sex,5,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,6,nvarchar,20,nvarchar(20),20,,,,2.0,True,False,False,False,False,True,6,varchar,20.0,varchar(20),20.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_single_unique_id,9,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,10,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,10,varchar,48.0,varchar(48),48.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_surname,4,varchar,255,varchar(255),255.0,,,,1.0,False,False,False,False,False,True,5,nvarchar,255,nvarchar(255),255,,,,2.0,True,False,False,False,False,True,5,varchar,255.0,varchar(255),255.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_upn,10,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,nvarchar,13,nvarchar(13),13,,,,2.0,True,False,False,False,False,True,3,varchar,13.0,varchar(13),13.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,False
ssd_person,pers_upn_unknown,11,varchar,20,varchar(20),20.0,,,,1.0,False,False,False,False,False,True,11,nvarchar,6,nvarchar(6),6,,,,2.0,True,False,False,False,False,True,11,varchar,6.0,varchar(6),6.0,,,,3.0,True,True,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_cla_care_plan,answer,,,,,,,,,,,,,,,False,4,nvarchar,255,nvarchar(255),255,,,,2.0,True,False,False,False,False,True,,,,,,,,,,,,,,,False,1,False,False,True,True,True,True,True
ssd_pre_cla_care_plan,answer_no,,,,,,,,,,,,,,,False,3,nvarchar,10,nvarchar(10),10,,,,2.0,True,False,False,False,False,True,,,,,,,,,,,,,,,False,1,False,False,True,True,True,True,True
ssd_pre_cla_care_plan,dim_person_id,,,,,,,,,,,,,,,False,2,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,,,,,,,,,,,,,,,False,1,False,False,True,True,True,True,True
ssd_pre_cla_care_plan,fact_form_id,,,,,,,,,,,,,,,False,1,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,,,,,,,,,,,,,,,False,1,False,False,True,True,True,True,True
ssd_pre_cla_care_plan,latestresponsedate,,,,,,,,,,,,,,,False,5,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,,,,,,,,,,,,,,,False,1,False,False,True,True,True,True,True
ssd_pre_proceedings,prep_agree_stepdown_issue_date,7,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,7,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,7,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_care_pro_letter_date,13,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,13,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,13,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_care_proc_court_hearings,18,int,,int,,,,,1.0,False,False,False,False,False,True,18,int,,int,,,,,2.0,True,False,False,False,False,True,18,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_care_proc_short_notice,19,nchar,1,nchar(1),1.0,,,,1.0,False,False,False,False,False,True,19,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,19,char,1.0,char(1),1.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_court_reference,17,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,17,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,17,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_cp_plans_referral_period,8,int,,int,,,,,1.0,False,False,False,False,False,True,8,int,,int,,,,,2.0,True,False,False,False,False,True,8,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_initial_pre_pro_meeting_date,5,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,5,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,5,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_la_final_care_plan,24,nvarchar,100,nvarchar(100),100.0,,,,1.0,False,False,False,False,False,True,24,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,24,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_la_final_plan_approved,23,nchar,1,nchar(1),1.0,,,,1.0,False,False,False,False,False,True,23,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,23,char,1.0,char(1),1.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_la_inital_plan_approved,21,nchar,1,nchar(1),1.0,,,,1.0,False,False,False,False,False,True,21,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,21,char,1.0,char(1),1.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_la_initial_care_plan,22,nvarchar,100,nvarchar(100),100.0,,,,1.0,False,False,False,False,False,True,22,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,22,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_legal_gateway_outcome,9,nvarchar,100,nvarchar(100),100.0,,,,1.0,False,False,False,False,False,True,9,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,9,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_parents_legal_rep_point_of_issue,16,nchar,2,nchar(2),2.0,,,,1.0,False,False,False,False,False,True,16,nchar,2,nchar(2),2,,,,2.0,True,False,False,False,False,True,16,char,2.0,char(2),2.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_person_id,2,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,2,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,2,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_plo_family_id,3,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,3,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_pre_pro_decision_date,4,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,4,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,4,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_pre_pro_letter_date,12,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,12,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,12,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_pre_pro_meetings_num,14,int,,int,,,,,1.0,False,False,False,False,False,True,14,int,,int,,,,,2.0,True,False,False,False,False,True,14,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_pre_pro_outcome,6,nvarchar,100,nvarchar(100),100.0,,,,1.0,False,False,False,False,False,True,6,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,6,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_pre_pro_parents_legal_rep,15,nchar,1,nchar(1),1.0,,,,1.0,False,False,False,False,False,True,15,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,15,char,1.0,char(1),1.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_prev_care_proc_child,11,int,,int,,,,,1.0,False,False,False,False,False,True,11,int,,int,,,,,2.0,True,False,False,False,False,True,11,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_prev_pre_proc_child,10,int,,int,,,,,1.0,False,False,False,False,False,True,10,int,,int,,,,,2.0,True,False,False,False,False,True,10,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_pre_proceedings,prep_proc_short_notice_reason,20,nvarchar,100,nvarchar(100),100.0,,,,1.0,False,False,False,False,False,True,20,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,20,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_pre_proceedings,prep_table_id,1,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,1,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,1,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_professionals,prof_agency_worker_flag,4,varchar,100,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,5,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,5,char,1.0,char(1),1.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_professionals,prof_full_time_equivalency,8,decimal,"6,2","decimal(6,2)",,6.0,2.0,,1.0,False,False,False,False,False,True,9,float,,float,,,,,2.0,True,False,False,False,False,True,9,double precision,,double precision,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_professionals,prof_professional_caseload,6,int,,int,,,,,1.0,False,False,False,False,False,True,7,int,,int,,,,,2.0,True,False,False,False,False,True,7,integer,,integer,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,False
ssd_professionals,prof_professional_department,7,varchar,100,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,8,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,8,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_professionals,prof_professional_id,1,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,1,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,1,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_professionals,prof_professional_job_title,5,varchar,500,varchar(500),500.0,,,,1.0,False,False,False,False,False,True,6,nvarchar,500,nvarchar(500),500,,,,2.0,True,False,False,False,False,True,6,varchar,500.0,varchar(500),500.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_professionals,prof_professional_name,,,,,,,,,,,,,,,False,3,nvarchar,300,nvarchar(300),300,,,,2.0,True,False,False,False,False,True,3,varchar,300.0,varchar(300),300.0,,,,1.0,False,False,False,False,False,True,2,False,False,False,False,False,True,True
ssd_professionals,prof_social_worker_registration_no,3,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,4,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,4,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_professionals,prof_staff_id,2,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,2,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,2,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s251_finance,s251_cla_placement_id,2,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,2,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,2,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s251_finance,s251_placeholder_1,3,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,3,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s251_finance,s251_placeholder_2,4,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,4,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,4,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s251_finance,s251_placeholder_3,5,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,5,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,5,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s251_finance,s251_placeholder_4,6,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,6,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,6,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s251_finance,s251_table_id,1,nvarchar,48,nvarchar(48),48.0,,,,1.0,False,False,False,False,False,True,1,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,1,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s47_enquiry,s47e_person_id,3,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,3,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s47_enquiry,s47e_referral_id,2,int,,int,,,,,1.0,False,False,False,False,False,True,2,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,2,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s47_enquiry,s47e_s47_completed_by_team,9,varchar,100,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,8,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,8,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_s47_enquiry,s47e_s47_completed_by_worker_id,8,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,9,nvarchar,100,nvarchar(100),100,,,,2.0,True,False,False,False,False,True,9,varchar,100.0,varchar(100),100.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,False
ssd_s47_enquiry,s47e_s47_end_date,5,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,5,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,5,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_s47_enquiry,s47e_s47_enquiry_id,1,int,,int,,,,,1.0,False,False,False,False,False,True,1,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,1,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s47_enquiry,s47e_s47_nfa,6,char,1,char(1),1.0,,,,1.0,False,False,False,False,False,True,6,nchar,1,nchar(1),1,,,,2.0,True,False,False,False,False,True,6,char,1.0,char(1),1.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s47_enquiry,s47e_s47_outcome_json,7,varchar,1000,varchar(1000),1000.0,,,,1.0,False,False,False,False,False,True,7,nvarchar,1000,nvarchar(1000),1000,,,,2.0,True,False,False,False,False,True,7,varchar,1000.0,varchar(1000),1000.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_s47_enquiry,s47e_s47_start_date,4,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,4,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,4,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
ssd_sdq_scores,csdq_person_id,2,varchar,48,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,2,nvarchar,48,nvarchar(48),48,,,,2.0,True,False,False,False,False,True,2,varchar,48.0,varchar(48),48.0,,,,1.0,False,False,False,False,False,True,3,True,True,False,False,False,True,True
ssd_sdq_scores,csdq_sdq_completed_date,3,datetime,,datetime,,,,,1.0,False,False,False,False,False,True,3,datetime,,datetime,,,,,2.0,True,False,False,False,False,True,3,timestamp,,timestamp,,,,,1.0,False,False,False,False,False,True,3,True,True,False,True,False,True,True
