source_system,table_name,field_name,source_file,ordinal_position,data_type,size_text,full_type,max_length,numeric_precision,numeric_scale,is_nullable,raw_duplicate_row_count,duplicate_full_type_count,duplicate_size_count,duplicate_nullable_count,duplicate_ordinal_count,has_duplicate_rows_in_source,has_within_source_type_conflict,has_within_source_size_conflict,has_within_source_nullable_conflict,has_within_source_ordinal_conflict
mosaic,ssd_assessment_factors,cinf_table_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_accom_suitable,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,7,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_accommodation,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_activity,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,8,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_allocated_team,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,11,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_eligibility,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_in_touch,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_latest_contact,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_personal_advisor,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,10,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_care_leaver_worker_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,12,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_pathway_plan_review_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,9,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_care_leavers,clea_table_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_assessment_auth_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_assessment_child_seen,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,varchar,1,varchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_assessment_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_assessment_outcome_json,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,7,varchar,1000,varchar(1000),1000.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_assessment_outcome_nfa,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,8,varchar,1,varchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_assessment_start_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_assessment_team,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,9,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_assessment_worker_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,10,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_assessments,cina_referral_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_cin_primary_need_code,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,varchar,16,varchar(16),16.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_close_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,10,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_close_reason,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,9,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_referral_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_referral_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,int,,int,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_referral_nfa,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,8,varchar,1,varchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_referral_outcome_json,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,7,varchar,4000,varchar(4000),4000.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_referral_source_code,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_referral_source_desc,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,varchar,255,varchar(255),255.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_referral_team,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,11,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_episodes,cine_referral_worker_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,12,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_plans,cin_plan_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_plans,cinp_cin_plan_end_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cin_plans,cinp_cin_plan_start_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cin_plans,cinp_cin_plan_team,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_plans,cinp_cin_plan_worker_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,7,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_plans,cinp_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_plans,cinp_referral_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_visits,cinv_cin_plan_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_visits,cinv_cin_visit_bedroom,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,varchar,1,varchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_visits,cinv_cin_visit_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cin_visits,cinv_cin_visit_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_visits,cinv_cin_visit_seen,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,varchar,1,varchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cin_visits,cinv_cin_visit_seen_alone,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,varchar,1,varchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_care_plan,lacp_cla_care_plan_end_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cla_care_plan,lacp_cla_care_plan_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_care_plan,lacp_cla_care_plan_json,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_care_plan,lacp_cla_care_plan_start_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cla_care_plan,lacp_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_convictions,clac_cla_conviction_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cla_convictions,clac_cla_conviction_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_convictions,clac_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_episode_ceased_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,9,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_episode_ceased_reason,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,12,varchar,255,varchar(255),255.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_episode_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_episode_start_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_episode_start_reason,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_last_iro_contact_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,8,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_placement_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,10,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_cla_primary_need_code,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_entered_care_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,11,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_episodes,clae_referral_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,7,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_health,clah_health_check_date,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,4,datetime,,datetime,,,,,1,1,0,0,1,False,False,False,False,False
mosaic,ssd_cla_health,clah_health_check_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_health,clah_health_check_status,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_health,clah_health_check_type,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,3,varchar,500,varchar(500),500.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_health,clah_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_immunisations,clai_immunisations_status,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,2,varchar,1,varchar(1),1.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_immunisations,clai_person_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,1,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_placement,clap_cla_id,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,6,varchar,48,varchar(48),48.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_placement,clap_cla_placement_change_reason,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,10,varchar,100,varchar(100),100.0,,,,1,1,1,0,1,False,False,False,False,False
mosaic,ssd_cla_placement,clap_cla_placement_distance,/workspaces/ssd-data-model/deployment_extracts/mosaic/live/ssd_deployment_individual_files/populate_ssd_data_warehouse.sql,5,decimal,"7,2","decimal(7,2)",,7.0,2.0,,1,1,1,0,1,False,False,False,False,False
